"Year","site_sp","ring_width","Location","Latitude","Longitude"
1888,"SCBI_LITU",0.843,"SCBI","38.8935","-78.1454"
1888,"SCBI_QUAL",0.828,"SCBI","38.8935","-78.1454"
1888,"SCBI_QUPR",0.982,"SCBI","38.8935","-78.1454"
1888,"SCBI_QURU",0.877,"SCBI","38.8935","-78.1454"
1888,"SCBI_QUVE",0.808,"SCBI","38.8935","-78.1454"
1889,"SCBI_CACO",0.744,"SCBI","38.8935","-78.1454"
1889,"SCBI_CAGL",0.747,"SCBI","38.8935","-78.1454"
1889,"SCBI_CAOL",0.935,"SCBI","38.8935","-78.1454"
1889,"SCBI_CATO",1.453,"SCBI","38.8935","-78.1454"
1889,"SCBI_FAGR",1.223,"SCBI","38.8935","-78.1454"
1889,"SCBI_FRAM",1.185,"SCBI","38.8935","-78.1454"
1889,"SCBI_FRNI",0.867,"SCBI","38.8935","-78.1454"
1889,"SCBI_JUNI",1.487,"SCBI","38.8935","-78.1454"
1889,"SCBI_LITU",0.969,"SCBI","38.8935","-78.1454"
1889,"SCBI_QUAL",1.066,"SCBI","38.8935","-78.1454"
1889,"SCBI_QUPR",1.086,"SCBI","38.8935","-78.1454"
1889,"SCBI_QURU",0.968,"SCBI","38.8935","-78.1454"
1889,"SCBI_QUVE",1.009,"SCBI","38.8935","-78.1454"
1890,"SCBI_CACO",0.743,"SCBI","38.8935","-78.1454"
1890,"SCBI_CAGL",0.973,"SCBI","38.8935","-78.1454"
1890,"SCBI_CAOL",0.825,"SCBI","38.8935","-78.1454"
1890,"SCBI_CATO",0.742,"SCBI","38.8935","-78.1454"
1890,"SCBI_FAGR",0.913,"SCBI","38.8935","-78.1454"
1890,"SCBI_FRAM",1.016,"SCBI","38.8935","-78.1454"
1890,"SCBI_FRNI",1.006,"SCBI","38.8935","-78.1454"
1890,"SCBI_JUNI",1.222,"SCBI","38.8935","-78.1454"
1890,"SCBI_LITU",1.109,"SCBI","38.8935","-78.1454"
1890,"SCBI_QUAL",1.137,"SCBI","38.8935","-78.1454"
1890,"SCBI_QUPR",1.069,"SCBI","38.8935","-78.1454"
1890,"SCBI_QURU",1.015,"SCBI","38.8935","-78.1454"
1890,"SCBI_QUVE",1.103,"SCBI","38.8935","-78.1454"
1891,"SCBI_CACO",0.954,"SCBI","38.8935","-78.1454"
1891,"SCBI_CAGL",1.04,"SCBI","38.8935","-78.1454"
1891,"SCBI_CAOL",1.103,"SCBI","38.8935","-78.1454"
1891,"SCBI_CATO",0.783,"SCBI","38.8935","-78.1454"
1891,"SCBI_FAGR",0.95,"SCBI","38.8935","-78.1454"
1891,"SCBI_FRAM",1.096,"SCBI","38.8935","-78.1454"
1891,"SCBI_FRNI",0.881,"SCBI","38.8935","-78.1454"
1891,"SCBI_JUNI",1.084,"SCBI","38.8935","-78.1454"
1891,"SCBI_LITU",1.174,"SCBI","38.8935","-78.1454"
1891,"SCBI_QUAL",1.384,"SCBI","38.8935","-78.1454"
1891,"SCBI_QUPR",1.246,"SCBI","38.8935","-78.1454"
1891,"SCBI_QURU",1.074,"SCBI","38.8935","-78.1454"
1891,"SCBI_QUVE",1.272,"SCBI","38.8935","-78.1454"
1892,"SCBI_CACO",0.987,"SCBI","38.8935","-78.1454"
1892,"SCBI_CAGL",1.096,"SCBI","38.8935","-78.1454"
1892,"SCBI_CAOL",0.979,"SCBI","38.8935","-78.1454"
1892,"SCBI_CATO",0.739,"SCBI","38.8935","-78.1454"
1892,"SCBI_FAGR",1.203,"SCBI","38.8935","-78.1454"
1892,"SCBI_FRAM",1.05,"SCBI","38.8935","-78.1454"
1892,"SCBI_FRNI",0.827,"SCBI","38.8935","-78.1454"
1892,"SCBI_JUNI",0.873,"SCBI","38.8935","-78.1454"
1892,"SCBI_LITU",1.124,"SCBI","38.8935","-78.1454"
1892,"SCBI_QUAL",1.059,"SCBI","38.8935","-78.1454"
1892,"SCBI_QUPR",1.001,"SCBI","38.8935","-78.1454"
1892,"SCBI_QURU",1.126,"SCBI","38.8935","-78.1454"
1892,"SCBI_QUVE",1.207,"SCBI","38.8935","-78.1454"
1893,"SCBI_CACO",1.015,"SCBI","38.8935","-78.1454"
1893,"SCBI_CAGL",1.082,"SCBI","38.8935","-78.1454"
1893,"SCBI_CAOL",0.906,"SCBI","38.8935","-78.1454"
1893,"SCBI_CATO",0.777,"SCBI","38.8935","-78.1454"
1893,"SCBI_FAGR",0.755,"SCBI","38.8935","-78.1454"
1893,"SCBI_FRAM",0.865,"SCBI","38.8935","-78.1454"
1893,"SCBI_FRNI",0.841,"SCBI","38.8935","-78.1454"
1893,"SCBI_JUNI",0.871,"SCBI","38.8935","-78.1454"
1893,"SCBI_LITU",0.863,"SCBI","38.8935","-78.1454"
1893,"SCBI_QUAL",0.915,"SCBI","38.8935","-78.1454"
1893,"SCBI_QUPR",0.928,"SCBI","38.8935","-78.1454"
1893,"SCBI_QURU",0.928,"SCBI","38.8935","-78.1454"
1893,"SCBI_QUVE",0.94,"SCBI","38.8935","-78.1454"
1894,"SCBI_CACO",1.164,"SCBI","38.8935","-78.1454"
1894,"SCBI_CAGL",1.011,"SCBI","38.8935","-78.1454"
1894,"SCBI_CAOL",0.954,"SCBI","38.8935","-78.1454"
1894,"SCBI_CATO",1.161,"SCBI","38.8935","-78.1454"
1894,"SCBI_FAGR",1.047,"SCBI","38.8935","-78.1454"
1894,"SCBI_FRAM",0.999,"SCBI","38.8935","-78.1454"
1894,"SCBI_FRNI",1.114,"SCBI","38.8935","-78.1454"
1894,"SCBI_JUNI",0.823,"SCBI","38.8935","-78.1454"
1894,"SCBI_LITU",1.042,"SCBI","38.8935","-78.1454"
1894,"SCBI_QUAL",1.04,"SCBI","38.8935","-78.1454"
1894,"SCBI_QUPR",0.963,"SCBI","38.8935","-78.1454"
1894,"SCBI_QURU",1.061,"SCBI","38.8935","-78.1454"
1894,"SCBI_QUVE",0.966,"SCBI","38.8935","-78.1454"
1895,"SCBI_CACO",1.409,"SCBI","38.8935","-78.1454"
1895,"SCBI_CAGL",0.981,"SCBI","38.8935","-78.1454"
1895,"SCBI_CAOL",1.096,"SCBI","38.8935","-78.1454"
1895,"SCBI_CATO",1.068,"SCBI","38.8935","-78.1454"
1895,"SCBI_FAGR",1.064,"SCBI","38.8935","-78.1454"
1895,"SCBI_FRAM",0.932,"SCBI","38.8935","-78.1454"
1895,"SCBI_FRNI",0.972,"SCBI","38.8935","-78.1454"
1895,"SCBI_JUNI",1.02,"SCBI","38.8935","-78.1454"
1895,"SCBI_LITU",1.26,"SCBI","38.8935","-78.1454"
1895,"SCBI_QUAL",1.288,"SCBI","38.8935","-78.1454"
1895,"SCBI_QUPR",1.059,"SCBI","38.8935","-78.1454"
1895,"SCBI_QURU",1.173,"SCBI","38.8935","-78.1454"
1895,"SCBI_QUVE",1.084,"SCBI","38.8935","-78.1454"
1896,"SCBI_CACO",1.074,"SCBI","38.8935","-78.1454"
1896,"SCBI_CAGL",1.114,"SCBI","38.8935","-78.1454"
1896,"SCBI_CAOL",1.066,"SCBI","38.8935","-78.1454"
1896,"SCBI_CATO",1.294,"SCBI","38.8935","-78.1454"
1896,"SCBI_FAGR",0.987,"SCBI","38.8935","-78.1454"
1896,"SCBI_FRAM",0.912,"SCBI","38.8935","-78.1454"
1896,"SCBI_FRNI",0.939,"SCBI","38.8935","-78.1454"
1896,"SCBI_JUNI",0.867,"SCBI","38.8935","-78.1454"
1896,"SCBI_LITU",1.097,"SCBI","38.8935","-78.1454"
1896,"SCBI_QUAL",1.151,"SCBI","38.8935","-78.1454"
1896,"SCBI_QUPR",1.172,"SCBI","38.8935","-78.1454"
1896,"SCBI_QURU",1.039,"SCBI","38.8935","-78.1454"
1896,"SCBI_QUVE",1.122,"SCBI","38.8935","-78.1454"
1896,"HF_QURU",0.767,"HF","42.5388","-72.18"
1897,"SCBI_CACO",1.042,"SCBI","38.8935","-78.1454"
1897,"SCBI_CAGL",1.148,"SCBI","38.8935","-78.1454"
1897,"SCBI_CAOL",1.077,"SCBI","38.8935","-78.1454"
1897,"SCBI_CATO",1.056,"SCBI","38.8935","-78.1454"
1897,"SCBI_FAGR",1.022,"SCBI","38.8935","-78.1454"
1897,"SCBI_FRAM",1.046,"SCBI","38.8935","-78.1454"
1897,"SCBI_FRNI",1.01,"SCBI","38.8935","-78.1454"
1897,"SCBI_JUNI",0.926,"SCBI","38.8935","-78.1454"
1897,"SCBI_LITU",1.066,"SCBI","38.8935","-78.1454"
1897,"SCBI_QUAL",1.042,"SCBI","38.8935","-78.1454"
1897,"SCBI_QUPR",0.976,"SCBI","38.8935","-78.1454"
1897,"SCBI_QURU",0.976,"SCBI","38.8935","-78.1454"
1897,"SCBI_QUVE",1.022,"SCBI","38.8935","-78.1454"
1897,"HF_ACRU",0.999,"HF","42.5388","-72.18"
1897,"HF_QURU",1.142,"HF","42.5388","-72.18"
1898,"SCBI_CACO",0.858,"SCBI","38.8935","-78.1454"
1898,"SCBI_CAGL",1.063,"SCBI","38.8935","-78.1454"
1898,"SCBI_CAOL",0.996,"SCBI","38.8935","-78.1454"
1898,"SCBI_CATO",1.113,"SCBI","38.8935","-78.1454"
1898,"SCBI_FAGR",0.872,"SCBI","38.8935","-78.1454"
1898,"SCBI_FRAM",0.981,"SCBI","38.8935","-78.1454"
1898,"SCBI_FRNI",1.21,"SCBI","38.8935","-78.1454"
1898,"SCBI_JUNI",1.007,"SCBI","38.8935","-78.1454"
1898,"SCBI_LITU",1.047,"SCBI","38.8935","-78.1454"
1898,"SCBI_QUAL",0.975,"SCBI","38.8935","-78.1454"
1898,"SCBI_QUPR",0.874,"SCBI","38.8935","-78.1454"
1898,"SCBI_QURU",0.972,"SCBI","38.8935","-78.1454"
1898,"SCBI_QUVE",0.913,"SCBI","38.8935","-78.1454"
1898,"HF_ACRU",0.925,"HF","42.5388","-72.18"
1898,"HF_QURU",1.009,"HF","42.5388","-72.18"
1899,"SCBI_CACO",0.89,"SCBI","38.8935","-78.1454"
1899,"SCBI_CAGL",0.896,"SCBI","38.8935","-78.1454"
1899,"SCBI_CAOL",0.946,"SCBI","38.8935","-78.1454"
1899,"SCBI_CATO",1.115,"SCBI","38.8935","-78.1454"
1899,"SCBI_FAGR",1.049,"SCBI","38.8935","-78.1454"
1899,"SCBI_FRAM",1.02,"SCBI","38.8935","-78.1454"
1899,"SCBI_FRNI",1.284,"SCBI","38.8935","-78.1454"
1899,"SCBI_JUNI",0.843,"SCBI","38.8935","-78.1454"
1899,"SCBI_LITU",0.911,"SCBI","38.8935","-78.1454"
1899,"SCBI_QUAL",0.873,"SCBI","38.8935","-78.1454"
1899,"SCBI_QUPR",0.858,"SCBI","38.8935","-78.1454"
1899,"SCBI_QURU",0.977,"SCBI","38.8935","-78.1454"
1899,"SCBI_QUVE",0.873,"SCBI","38.8935","-78.1454"
1899,"HF_ACRU",1.063,"HF","42.5388","-72.18"
1899,"HF_QURU",1.081,"HF","42.5388","-72.18"
1900,"SCBI_CACO",0.848,"SCBI","38.8935","-78.1454"
1900,"SCBI_CAGL",0.934,"SCBI","38.8935","-78.1454"
1900,"SCBI_CAOL",1.009,"SCBI","38.8935","-78.1454"
1900,"SCBI_CATO",1.04,"SCBI","38.8935","-78.1454"
1900,"SCBI_FAGR",1.038,"SCBI","38.8935","-78.1454"
1900,"SCBI_FRAM",1.082,"SCBI","38.8935","-78.1454"
1900,"SCBI_FRNI",1.011,"SCBI","38.8935","-78.1454"
1900,"SCBI_JUNI",1.03,"SCBI","38.8935","-78.1454"
1900,"SCBI_LITU",0.977,"SCBI","38.8935","-78.1454"
1900,"SCBI_QUAL",0.934,"SCBI","38.8935","-78.1454"
1900,"SCBI_QUPR",1.007,"SCBI","38.8935","-78.1454"
1900,"SCBI_QURU",1.193,"SCBI","38.8935","-78.1454"
1900,"SCBI_QUVE",1.075,"SCBI","38.8935","-78.1454"
1900,"HF_ACRU",0.345,"HF","42.5388","-72.18"
1900,"HF_QURU",0.768,"HF","42.5388","-72.18"
1901,"Aquidneck_Rhode_Island_QURU",0.952,"Aquidneck_Rhode_Island","41.569283300000002","-71.2840333"
1901,"SIPSEY_WILDERNESS_CAGL",1.147,"SIPSEY_WILDERNESS","34.357419","-87.427427"
1901,"Arnot_Forest,_NY_QURU",0.951,"Arnot_Forest,_NY","42.271616666666667","-76.6267666666667"
1901,"Bear_Island,_MD_CAGL",1.069,"Bear_Island,_MD","38.984566666666666","-77.2423166666667"
1901,"Bent_Creek_QUST",1.077,"Bent_Creek","35.5","-82.6"
1901,"Big_Canoe_QUAL",1.065,"Big_Canoe","34.475662999999997","-84.329251"
1901,"Black_Rock_Blueberry_Fields,_Black_Rock_Forest_QURU",0.524,"Black_Rock_Blueberry_Fields,_Black_Rock_Forest","41.383000000000003","-74.017"
1901,"Blue_Ridge_Parkway/Patty's_Oaks_update_QUMO",0.978,"Blue_Ridge_Parkway/Patty's_Oaks_update","37.536433333333335","-79.4948833333333"
1901,"Bronx,_Hunter_Island,_NY_QUST",1.134,"Bronx,_Hunter_Island,_NY","40.875455600000002","-73.7900333"
1901,"Curtiss-Gale_Wildlife_Preserve,_Fulton,_NY_QURU",0.887,"Curtiss-Gale_Wildlife_Preserve,_Fulton,_NY","43.288583333333328","-76.3885333333333"
1901,"DanielBoone_London_District_FAGR",1.16,"DanielBoone_London_District","37.130000000000003","-84.27"
1901,"Fiddler<U+393C><U+3E32>s_Green,_VA_LITU_LITU",1.273,"Fiddler<U+393C><U+3E32>s_Green,_VA_LITU",NA,NA
1901,"Fiddler<U+393C><U+3E32>s_Green,_VA_MAAC_MAAC",1.085,"Fiddler<U+393C><U+3E32>s_Green,_VA_MAAC",NA,NA
1901,"Fiddler<U+393C><U+3E32>s_Green,_VA_CAOV_CAOV",0.928,"Fiddler<U+393C><U+3E32>s_Green,_VA_CAOV",NA,NA
1901,"Fiddler<U+393C><U+3E32>s_Green_QURU_QURU",1.038,"Fiddler<U+393C><U+3E32>s_Green_QURU",NA,NA
1901,"Green_Ridge,_MD_CAOV",1.02,"Green_Ridge,_MD","39.6569","-78.4005333333333"
1901,"FRICK_CREEK_LITU",1.229,"FRICK_CREEK","34.76","-84.3"
1901,"Goose_Egg_FAGR",1.078,"Goose_Egg","43.069875000000003","-73.286652"
1901,"Goodnow_Mtn_QURU",1.222,"Goodnow_Mtn","43.907716700000002","-74.2180333"
1901,"Goose_Egg_Ridge,_NY_<U+393C><U+3E36>_QURU_QURU",1.014,"Goose_Egg_Ridge,_NY_<U+393C><U+3E36>_QURU","43.068333333333335","-73.29"
1901,"Goose_Egg_Ridge,_NY_QUAL_QUAL",1.089,"Goose_Egg_Ridge,_NY_QUAL","43.068333333333335","-73.29"
1901,"Goose_Egg_Ridge,_NY_QUAL_QUMO",1.098,"Goose_Egg_Ridge,_NY_QUAL","43.068333333333335","-73.29"
1901,"Greenbrook_Sanctuary,_NJ_LITU_LITU",0.393,"Greenbrook_Sanctuary,_NJ_LITU","40.921599999999998","-73.9297"
1901,"IA_Geo_QUAL",0.812,"IA_Geo","40.824689999999997","-91.391817"
1901,"IA_Lac_CAOV",0.944,"IA_Lac","40.716610000000003","-91.981867"
1901,"IA_Lac_QUAL",0.805,"IA_Lac","40.716610000000003","-91.981867"
1901,"IA_Pal_CAOV",1.155,"IA_Pal","41.908174000000002","-91.512774"
1901,"IA_Pal_QUAL",0.915,"IA_Pal","41.908174000000002","-91.512774"
1901,"IL_Bea_ACSA",0.745,"IL_Bea","38.349770999999997","-87.828127"
1901,"IL_Bea_FRAM",0.929,"IL_Bea","38.349770999999997","-87.828127"
1901,"IL_Bea_LITU",0.843,"IL_Bea","38.349770999999997","-87.828127"
1901,"IL_Bea_QUAL",0.875,"IL_Bea","38.349770999999997","-87.828127"
1901,"IL_Bea_QURU",0.832,"IL_Bea","38.349770999999997","-87.828127"
1901,"IL_Fer_LITU",0.327,"IL_Fer","37.529400000000003","-88.9828"
1901,"IL_Fer_QUAL",0.744,"IL_Fer","37.529400000000003","-88.9828"
1901,"IL_Fox_ACSA",1.032,"IL_Fox","39.395555000000002","-88.161265"
1901,"IL_Fox_CAOV",1.072,"IL_Fox","39.395555000000002","-88.161265"
1901,"IL_Fox_QUAL",1.047,"IL_Fox","39.395555000000002","-88.161265"
1901,"IL_Gia_QUAL",0.806,"IL_Gia","37.6","-89.2"
1901,"IL_Kic_ACSA",0.976,"IL_Kic","40.138291000000002","-87.745765"
1901,"IL_Kic_CAOV",1.048,"IL_Kic","40.138291000000002","-87.745765"
1901,"IL_Kic_QUAL",1.01,"IL_Kic","40.138291000000002","-87.745765"
1901,"IL_Lin_CAOV",1.114,"IL_Lin","39.982858","-89.852411"
1901,"IL_Lin_QUAL",0.96,"IL_Lin","39.982858","-89.852411"
1901,"IL_Sta_QUAL",1.017,"IL_Sta","41.307161000000001","-88.993812"
1901,"IL_Sta_QURU",1.09,"IL_Sta","41.307161000000001","-88.993812"
1901,"IN_Ben_ACSA",0.924,"IN_Ben","41.664710999999997","-86.508244"
1901,"IN_Bro_QURU",0.939,"IN_Bro","39.060237000000001","-86.279252"
1901,"IN_Can_LITU",1.013,"IN_Can","41.126196999999998","-85.109915"
1901,"IN_Don_ACSA",1.084,"IN_Don","38.729999999999997","-86.42"
1901,"IN_Don_CAOV",0.984,"IN_Don","38.729999999999997","-86.42"
1901,"IN_Don_LITU",1.064,"IN_Don","38.729999999999997","-86.42"
1901,"IN_Don_QUAL",0.984,"IN_Don","38.729999999999997","-86.42"
1901,"IN_Don_QUVE",0.931,"IN_Don","38.729999999999997","-86.42"
1901,"IN_Don_QURU",0.901,"IN_Don","38.729999999999997","-86.42"
1901,"IN_Dou_QUAL",0.932,"IN_Dou","41.518301000000001","-84.866101"
1901,"IN_Gin_LITU",0.989,"IN_Gin","40.348061999999999","-85.438848"
1901,"IN_Hem_CAOV",1.09,"IN_Hem","38.229087","-87.366519"
1901,"IN_Hem_QUAL",0.915,"IN_Hem","38.229087","-87.366519"
1901,"IN_Hoo_CAOV",0.833,"IN_Hoo","39.25","-86.89"
1901,"IN_Hoo_FRAM",1.037,"IN_Hoo","39.25","-86.89"
1901,"IN_Hoo_LITU",0.921,"IN_Hoo","39.25","-86.89"
1901,"IN_Hoo_QURU",1.088,"IN_Hoo","39.25","-86.89"
1901,"IN_Lat_ACSA",0.821,"IN_Lat","39.158302999999997","-86.493394"
1901,"IN_Lat_LITU",0.868,"IN_Lat","39.158302999999997","-86.493394"
1901,"IN_Lil_ACSA",0.839,"IN_Lil","39.2361","-86.2204"
1901,"IN_Lil_CAOV",0.969,"IN_Lil","39.2361","-86.2204"
1901,"IN_Lil_LITU",1.207,"IN_Lil","39.2361","-86.2204"
1901,"IN_Lil_QUAL",0.827,"IN_Lil","39.2361","-86.2204"
1901,"IN_Lil_QUMO",1.024,"IN_Lil","39.2361","-86.2204"
1901,"IN_Lil_QUVE",0.918,"IN_Lil","39.2361","-86.2204"
1901,"IN_Mel_CAOV",0.986,"IN_Mel","39.505057000000001","-85.669107"
1901,"IN_Mel_FRNI",0.979,"IN_Mel","39.505057000000001","-85.669107"
1901,"IN_Mel_QUMA",0.923,"IN_Mel","39.505057000000001","-85.669107"
1901,"IN_MMS_CAOV",0.879,"IN_MMS","39.3232","-86.4131"
1901,"IN_Opp_ACSA",1.015,"IN_Opp","41.339478999999997","-85.763455"
1901,"IN_Opp_CAOV",0.848,"IN_Opp","41.339478999999997","-85.763455"
1901,"IN_Opp_LITU",0.722,"IN_Opp","41.339478999999997","-85.763455"
1901,"IN_Opp_QURU",0.673,"IN_Opp","41.339478999999997","-85.763455"
1901,"IN_Pio_ACSA",0.813,"IN_Pio","38.54","-86.45"
1901,"IN_Pio_CAOV",0.759,"IN_Pio","38.54","-86.45"
1901,"IN_Pio_JUNI",0.648,"IN_Pio","38.54","-86.45"
1901,"IN_Pio_LITU",0.825,"IN_Pio","38.54","-86.45"
1901,"IN_Pio_QUAL",0.756,"IN_Pio","38.54","-86.45"
1901,"IN_Pio_QURU",0.847,"IN_Pio","38.54","-86.45"
1901,"IN_Sau_CAOV",0.923,"IN_Sau","38.370710000000003","-87.717271"
1901,"IN_Wes_LITU",0.702,"IN_Wes","37.984732000000001","-87.512485"
1901,"Irish_Creek,_VA_QUAL",1.095,"Irish_Creek,_VA","37.675466666666665","-79.2880333333333"
1901,"Irish_Creek,_VA_QUMO",0.987,"Irish_Creek,_VA","37.675466666666665","-79.2880333333333"
1901,"Blanton_Forest_QUAL",1,"Blanton_Forest","36.875186999999997","-83.360369"
1901,"Blanton_Forest_QUMO",1.022,"Blanton_Forest","36.875186999999997","-83.360369"
1901,"DanielBoone_London_District_LITU",1.093,"DanielBoone_London_District","37.130000000000003","-84.27"
1901,"MAMMOTH_CAVE_LITU",0.943,"MAMMOTH_CAVE","37.187032000000002","-86.103961"
1901,"Hague,_Lake_George,_NY_QUVE_QUVE",1.115,"Hague,_Lake_George,_NY_QUVE","43.684399999999997","-73.6024666666667"
1901,"HF_LyfordPlots_ACRU",1.025,"HF_LyfordPlots","42.53","-72.18"
1901,"HF_LyfordPlots_QURU",1.034,"HF_LyfordPlots","42.53","-72.18"
1901,"Lincoln_coln_Mtn_Sta._Forest,_NY_NYSY_NYSY",1.128,"Lincoln_coln_Mtn_Sta._Forest,_NY_NYSY","43.174666666666667","-73.8168333333333"
1901,"Lisha_Kill,_NY_CAGL_CAGL",0.988,"Lisha_Kill,_NY_CAGL","42.794966666666667","-73.86005"
1901,"Lisha_Kill,_NY_QUAL_QUAL",1.055,"Lisha_Kill,_NY_QUAL","42.791466666666665","-73.85855"
1901,"Black_Rock_Lucky_Streak_Red,_Black_Rock_Forest_QURU",0.769,"Black_Rock_Lucky_Streak_Red,_Black_Rock_Forest","41.383000000000003","-74.017"
1901,"Mashomack_Preserve,_Long_Island,_NY_QUST",0.93,"Mashomack_Preserve,_Long_Island,_NY","41.041499999999999","-72.2845333333333"
1901,"MI_War_FAGR",0.615,"MI_War","41.827776","-86.623331"
1901,"Middleburgh,_Breglia_Cliffs,_NY_QUMO",1.061,"Middleburgh,_Breglia_Cliffs,_NY","42.608583333333335","-74.31815"
1901,"MO_Bab_ACSA",1.04,"MO_Bab","38.620427999999997","-90.694719"
1901,"MO_Bab_CAOV",1.081,"MO_Bab","38.620427999999997","-90.694719"
1901,"MO_Bab_QUAL",0.723,"MO_Bab","38.620427999999997","-90.694719"
1901,"MO_Flu_ACSA",1.354,"MO_Flu","38.744100000000003","-92.2"
1901,"Mohawk_Trail_St._Forest,_MA_<U+393C><U+3E36>_QURU_QURU",0.196,"Mohawk_Trail_St._Forest,_MA_<U+393C><U+3E36>_QURU","42.060899999999997","-72.3009"
1901,"Mohonk_Preserve,_Bonticou_Crag,_NY_CAGL",0.932,"Mohonk_Preserve,_Bonticou_Crag,_NY","41.801199999999994","-74.1056833333333"
1901,"Mohonk_Preserve,_NY_LITU",0.935,"Mohonk_Preserve,_NY","41.798633333333335","-74.11255"
1901,"Mohonk,_Lenape_Lane,_Mohonk_Presever,_NY_QUMO",1.057,"Mohonk,_Lenape_Lane,_Mohonk_Presever,_NY","41.763800000000003","-74.12465"
1901,"Mohonk,_Lenape_Lane,_Mohonk_Presever,_NY_QUVE",0.85,"Mohonk,_Lenape_Lane,_Mohonk_Presever,_NY","41.763800000000003","-74.12465"
1901,"Mohonk_Preserve,_NY_BELE",0.042,"Mohonk_Preserve,_NY","41.798633333333335","-74.11255"
1901,"Montgomery_Place,_NY_LITU",0.852,"Montgomery_Place,_NY","42.008800000000001","-73.91875"
1901,"Montgomery_Place,_NY_QUMO",0.802,"Montgomery_Place,_NY","42.008800000000001","-73.91875"
1901,"Montgomery_Place,_NY_QURU",0.908,"Montgomery_Place,_NY","42.008800000000001","-73.91875"
1901,"Mt._Agamenticus,_ME_QUMO",1.073,"Mt._Agamenticus,_ME","43.228050000000003","-70.6892"
1901,"Mt_Pleasant,_VA_QUVE",1.017,"Mt_Pleasant,_VA","37.735050000000001","-79.2239666666667"
1901,"Mt_Pleasant,_VA_CAGL",0.121,"Mt_Pleasant,_VA","37.735050000000001","-79.2239666666667"
1901,"MurphyTract_QUAL",1.126,"MurphyTract","39.262112999999999","-80.997378"
1901,"NC_Joy_QURU",0.805,"NC_Joy","35.358468000000002","-83.930323"
1901,"NC_Joy_LITU",1.126,"NC_Joy","35.358468000000002","-83.930323"
1901,"NC_Lil_QUAL",1.148,"NC_Lil","35.031278","-83.257678"
1901,"NC_Sho_QURU",0.94,"NC_Sho","35.598030000000001","-83.422387"
1901,"NewPort_QUAL",0.787,"NewPort"," 41.557004","-71.26675"
1901,"NorthRoundPondPlot3_ACRU",1.02,"NorthRoundPondPlot3","42.844169999999998","-72.44976"
1901,"NorthRoundPondPlot1_ACSA",0.997,"NorthRoundPondPlot1","42.845140000000001","-72.4473"
1901,"NorthRoundPondPlot1_FAGR",1.041,"NorthRoundPondPlot1","42.845140000000001","-72.4473"
1901,"NorthRoundPondPlot3_QURU",0.893,"NorthRoundPondPlot3","42.844169999999998","-72.44976"
1901,"OH_Dav_QURU",0.614,"OH_Dav","40.137555999999996","-83.907942"
1901,"OH_Dav_LITU",0.991,"OH_Dav","40.137555999999996","-83.907942"
1901,"OH_Gol_CAOV",0.931,"OH_Gol","41.553987999999997","-84.36205"
1901,"OH_Gol_QUAL",0.869,"OH_Gol","41.553987999999997","-84.36205"
1901,"OH_Heu_FAGR",0.704,"OH_Heu","39.578251999999999","-84.738961"
1901,"OH_Heu_LITU",0.72,"OH_Heu","39.578251999999999","-84.738961"
1901,"OH_Joh_CAOV",1.001,"OH_Joh","40.880000000000003","-81.75"
1901,"OH_Joh_QUAL",1.077,"OH_Joh","40.880000000000003","-81.75"
1901,"OH_Joh_QURU",1.017,"OH_Joh","40.880000000000003","-81.75"
1901,"OH_Rid_LITU",1.366,"OH_Rid","39.349398999999998","-82.072414"
1901,"OH_Rid_QUAL",1.204,"OH_Rid","39.349398999999998","-82.072414"
1901,"OH_Rid_QUMO",1.118,"OH_Rid","39.349398999999998","-82.072414"
1901,"Otter_Creek,_PA_LITU",0.896,"Otter_Creek,_PA","39.878466666666668","-76.3863666666667"
1901,"Otter_Creek,_PA_QUAL",1.001,"Otter_Creek,_PA","39.878466666666668","-76.3863666666667"
1901,"Otter_Creek,_PA_QURU",0.861,"Otter_Creek,_PA","39.878466666666668","-76.3863666666667"
1901,"Otter_Creek,_PA_QUVE",0.981,"Otter_Creek,_PA","39.878466666666668","-76.3863666666667"
1901,"PA_Ala_LITU",1.212,"PA_Ala","40.69","-77.75"
1901,"PA_Ala_QUAL",1.057,"PA_Ala","40.69","-77.75"
1901,"PA_Ala_QURU",1.145,"PA_Ala","40.69","-77.75"
1901,"Pine_Lake,_Oneonta,_NY_QURU",1.01,"Pine_Lake,_Oneonta,_NY","42.471333333333334","-74.9258166666667"
1901,"Palmaghatt1_BEAL",1.039,"Palmaghatt1","41.710008000000002","-74.247273"
1901,"Palmaghatt5_QUMO",1.007,"Palmaghatt5","41.705475","-74.251715"
1901,"Palmaghatt5_QURU",1.007,"Palmaghatt5","41.705475","-74.251715"
1901,"Potomac_River,_Dranesville,_VA_QUMO",1.159,"Potomac_River,_Dranesville,_VA","39.058116666666663","-77.3299166666667"
1901,"Prospect_Mtn._ADKs,_NY_BELE",1.137,"Prospect_Mtn._ADKs,_NY","43.417499999999997","-73.729"
1901,"Prospect_Mtn,_ADKs_QURU",0.991,"Prospect_Mtn,_ADKs","43.418266666666668","-73.7550833333333"
1901,"Prospect_Mtn,_ADKs,_NY_CAOV",1.222,"Prospect_Mtn,_ADKs,_NY","43.421666666666667","-73.57"
1901,"RamsHornSwamp_QUAL",0.547,"RamsHornSwamp","42.199420000000003","-73.864775"
